,id,group_id,description,cost,currency_code,category,id,first_name,created_at,updated_at
25,32703372,,Orange,8.99,USD,Groceries,32703372,yashdani,2023-06-17T06:01:57Z,2023-06-17T06:01:57Z
26,32703372,,Grapes,3.92,USD,General,32703372,yashdani,2023-06-17T06:01:39Z,2023-06-17T06:01:39Z
27,32703372,30109179,Tofu,0.89,USD,General,32703372,yashdani,2023-06-17T06:00:36Z,2023-06-19T20:51:33Z
28,32703372,30109179,Cones,0.0,USD,General,32703372,yashdani,2023-06-17T06:00:10Z,2023-06-17T06:00:10Z
29,32703372,,Paneer,3.69,USD,General,32703372,yashdani,2023-06-17T04:04:40Z,2023-06-17T04:04:40Z
30,32703372,30109179,Salad,0.0,USD,General,32703372,yashdani,2023-06-17T04:04:22Z,2023-06-17T04:04:22Z
31,32703372,30109179,Grape tomatoes,0.0,USD,General,32703372,yashdani,2023-06-17T04:04:02Z,2023-06-17T04:04:02Z
32,32703372,30109179,Bell pepper,0.26,USD,General,32703372,yashdani,2023-06-17T04:03:37Z,2023-06-17T04:03:37Z
33,32703372,,Naan,4.0,USD,General,32703372,yashdani,2023-06-17T04:03:04Z,2023-06-17T04:03:04Z
34,46379417,30109179,"Whipping cream, jalapeno, garlic",1.72,USD,Groceries,46379417,swapnilarya68,2023-06-16T06:35:57Z,2023-06-16T06:35:57Z
35,43357520,30109179,Paratha kavan,7.0,USD,Dining out,43357520,Meet,2023-06-15T04:54:10Z,2023-06-15T04:54:10Z
36,43357520,30109179,Paneer,2.66,USD,General,43357520,Meet,2023-06-15T04:53:33Z,2023-06-15T04:53:33Z
37,43357520,30109179,Schezwan ,1.75,USD,General,43357520,Meet,2023-06-15T04:53:05Z,2023-06-15T04:53:13Z
38,46379417,30109179,Roti ,0.25,USD,Dining out,46379417,swapnilarya68,2023-06-14T21:33:55Z,2023-06-14T21:33:55Z
39,46379417,30109179,Chutney,1.34,USD,General,46379417,swapnilarya68,2023-06-14T21:33:33Z,2023-06-14T21:33:33Z
40,46379417,30109179,Garvi Gujurat ,8.0,USD,General,46379417,swapnilarya68,2023-06-14T21:32:58Z,2023-06-14T21:32:58Z
41,46379417,30109179,Ralphs,2.54,USD,General,46379417,swapnilarya68,2023-06-14T21:30:45Z,2023-06-14T21:30:45Z
42,46379417,30109179,Roti ,6.65,USD,Dining out,46379417,swapnilarya68,2023-06-13T18:51:42Z,2023-06-13T18:51:42Z
43,32703372,30109179,Sandwich,0.0,USD,Dining out,32703372,yashdani,2023-06-12T02:42:29Z,2023-06-12T02:42:29Z
44,43357520,29433704,Hookah lounge and vape,46.63,USD,Entertainment - Other,43357520,Meet,2023-06-06T02:27:05Z,2023-06-06T02:27:23Z
45,43357520,48657130,Payment,0.0,USD,General,43357520,Meet,2023-06-06T02:26:47Z,2023-06-06T02:26:47Z
46,43357520,48657130,Vape,13.67,USD,General,43357520,Meet,2023-06-06T02:26:27Z,2023-06-06T02:26:27Z
47,32703372,29433704,Stain remover,0.0,USD,General,32703372,yashdani,2023-06-02T10:24:12Z,2023-06-02T10:24:12Z
48,32703372,30109179,A2,0.0,USD,General,32703372,yashdani,2023-06-02T10:23:41Z,2023-06-02T10:23:41Z
49,32703372,30109179,Oroweat,0.0,USD,General,32703372,yashdani,2023-06-02T10:23:27Z,2023-06-02T10:23:27Z
50,41535264,30109179,orowheat,1.79,USD,General,41535264,Akshaya,2023-06-01T16:23:51Z,2023-06-01T16:23:51Z
